timestamp,date,비트코인,업비트,bitcoin,coinbase
1640995200,2022-01-01,29,32,37,5
1641081600,2022-01-02,31,42,35,6
1641168000,2022-01-03,35,44,38,7
1641254400,2022-01-04,37,46,76,13
1641340800,2022-01-05,38,39,34,6
1641427200,2022-01-06,48,42,49,6
1641513600,2022-01-07,53,43,64,7
1641600000,2022-01-08,41,36,54,6
1641686400,2022-01-09,40,35,48,6
1641772800,2022-01-10,46,41,53,6
1641859200,2022-01-11,40,44,49,7
1641945600,2022-01-12,34,42,44,7
1642032000,2022-01-13,40,47,88,13
1642118400,2022-01-14,35,41,33,5
1642204800,2022-01-15,28,31,35,5
1642291200,2022-01-16,30,32,63,10
1642377600,2022-01-17,28,32,32,5
1642464000,2022-01-18,35,36,35,5
1642550400,2022-01-19,32,38,34,5
1642636800,2022-01-20,35,39,36,6
1642723200,2022-01-21,58,41,71,7
1642809600,2022-01-22,100,53,95,7
1642896000,2022-01-23,64,44,67,6
1642982400,2022-01-24,84,46,100,9
1643068800,2022-01-25,67,42,58,6
1643155200,2022-01-26,54,45,57,6
1643241600,2022-01-27,47,42,50,6
1643328000,2022-01-28,45,37,51,6
1643414400,2022-01-29,40,34,45,6
1643500800,2022-01-30,36,30,43,5
1643587200,2022-01-31,43,28,47,6
1643673600,2022-02-01,69,50,61,8
1643760000,2022-02-02,64,58,58,8
1643846400,2022-02-03,64,62,56,7
1643932800,2022-02-04,56,59,62,8
1644019200,2022-02-05,65,74,63,7
1644105600,2022-02-06,61,69,53,7
1644192000,2022-02-07,66,75,65,9
1644278400,2022-02-08,64,78,61,9
1644364800,2022-02-09,53,62,60,8
1644451200,2022-02-10,56,63,47,7
1644537600,2022-02-11,55,60,54,6
1644624000,2022-02-12,59,58,47,5
1644710400,2022-02-13,49,53,45,5
1644796800,2022-02-14,49,48,49,14
1644883200,2022-02-15,50,49,52,9
1644969600,2022-02-16,50,53,46,8
1645056000,2022-02-17,46,48,49,7
1645142400,2022-02-18,51,50,54,7
1645228800,2022-02-19,49,47,44,6
1645315200,2022-02-20,64,50,52,6
1645401600,2022-02-21,61,51,56,6
1645488000,2022-02-22,61,53,60,7
1645574400,2022-02-23,53,57,49,6
1645660800,2022-02-24,100,73,100,7
1645747200,2022-02-25,60,63,70,6
1645833600,2022-02-26,48,55,51,5
1645920000,2022-02-27,58,50,52,5
1646006400,2022-02-28,62,57,62,6
1646092800,2022-03-01,97,84,100,10
1646179200,2022-03-02,76,77,92,9
1646265600,2022-03-03,67,69,81,8
1646352000,2022-03-04,59,60,79,8
1646438400,2022-03-05,59,54,71,6
1646524800,2022-03-06,58,55,64,6
1646611200,2022-03-07,62,61,82,10
1646697600,2022-03-08,61,59,72,8
1646784000,2022-03-09,71,61,83,9
1646870400,2022-03-10,60,59,74,8
1646956800,2022-03-11,57,58,71,7
1647043200,2022-03-12,51,56,59,7
1647129600,2022-03-13,54,52,60,6
1647216000,2022-03-14,59,56,67,8
1647302400,2022-03-15,56,57,64,7
1647388800,2022-03-16,57,58,67,8
1647475200,2022-03-17,57,61,63,8
1647561600,2022-03-18,56,59,64,9
1647648000,2022-03-19,53,60,56,8
1647734400,2022-03-20,51,58,54,7
1647820800,2022-03-21,51,62,59,8
1647907200,2022-03-22,60,68,65,9
1647993600,2022-03-23,56,68,61,9
1648080000,2022-03-24,60,81,65,10
1648166400,2022-03-25,60,76,67,9
1648252800,2022-03-26,54,65,58,8
1648339200,2022-03-27,64,84,60,8
1648425600,2022-03-28,65,98,77,11
1648512000,2022-03-29,62,93,70,10
1648598400,2022-03-30,63,92,66,9
1648684800,2022-03-31,64,100,63,9
1648771200,2022-04-01,65,100,90,13
1648857600,2022-04-02,63,92,85,10
1648944000,2022-04-03,58,84,79,10
1649030400,2022-04-04,60,93,85,12
1649116800,2022-04-05,55,84,81,13
1649203200,2022-04-06,68,81,90,13
1649289600,2022-04-07,55,75,87,11
1649376000,2022-04-08,59,73,84,10
1649462400,2022-04-09,49,54,76,9
1649548800,2022-04-10,52,54,73,9
1649635200,2022-04-11,67,74,100,11
1649721600,2022-04-12,65,76,91,11
1649808000,2022-04-13,55,70,86,12
1649894400,2022-04-14,55,69,79,11
1649980800,2022-04-15,51,61,78,10
1650067200,2022-04-16,46,55,68,9
1650153600,2022-04-17,49,57,68,9
1650240000,2022-04-18,59,66,80,12
1650326400,2022-04-19,52,62,78,11
1650412800,2022-04-20,52,62,73,12
1650499200,2022-04-21,53,71,74,12
1650585600,2022-04-22,51,57,76,9
1650672000,2022-04-23,48,58,68,8
1650758400,2022-04-24,50,54,67,7
1650844800,2022-04-25,59,67,83,10
1650931200,2022-04-26,52,62,79,10
1651017600,2022-04-27,51,62,77,11
1651104000,2022-04-28,53,61,78,11
1651190400,2022-04-29,49,55,70,10
1651276800,2022-04-30,50,50,70,9
1651363200,2022-05-01,27,25,27,3
1651449600,2022-05-02,25,27,29,3
1651536000,2022-05-03,23,26,28,3
1651622400,2022-05-04,24,27,27,3
1651708800,2022-05-05,36,28,34,4
1651795200,2022-05-06,31,30,36,4
1651881600,2022-05-07,27,19,29,3
1651968000,2022-05-08,38,25,34,3
1652054400,2022-05-09,50,31,60,5
1652140800,2022-05-10,46,34,59,6
1652227200,2022-05-11,68,51,68,12
1652313600,2022-05-12,100,77,100,13
1652400000,2022-05-13,92,85,79,9
1652486400,2022-05-14,60,52,56,6
1652572800,2022-05-15,48,43,49,5
1652659200,2022-05-16,45,42,50,5
1652745600,2022-05-17,42,37,47,4
1652832000,2022-05-18,40,39,45,4
1652918400,2022-05-19,37,39,45,4
1653004800,2022-05-20,33,32,40,3
1653091200,2022-05-21,32,26,36,3
1653177600,2022-05-22,26,27,34,3
1653264000,2022-05-23,31,33,38,3
1653350400,2022-05-24,31,31,38,3
1653436800,2022-05-25,30,30,34,3
1653523200,2022-05-26,32,32,36,3
1653609600,2022-05-27,32,29,37,3
1653696000,2022-05-28,26,23,31,3
1653782400,2022-05-29,28,27,29,2
1653868800,2022-05-30,29,31,36,3
1653955200,2022-05-31,29,34,35,3
1654041600,2022-06-01,39,41,31,3
1654128000,2022-06-02,32,37,30,3
1654214400,2022-06-03,31,35,31,3
1654300800,2022-06-04,30,29,26,3
1654387200,2022-06-05,27,29,26,2
1654473600,2022-06-06,30,35,31,3
1654560000,2022-06-07,32,34,34,3
1654646400,2022-06-08,29,37,29,3
1654732800,2022-06-09,28,31,29,3
1654819200,2022-06-10,31,33,28,3
1654905600,2022-06-11,36,35,28,2
1654992000,2022-06-12,49,36,36,2
1655078400,2022-06-13,96,56,97,5
1655164800,2022-06-14,83,49,93,7
1655251200,2022-06-15,76,47,90,6
1655337600,2022-06-16,56,42,76,4
1655424000,2022-06-17,60,37,64,3
1655510400,2022-06-18,87,46,100,4
1655596800,2022-06-19,100,51,94,3
1655683200,2022-06-20,67,40,72,3
1655769600,2022-06-21,52,39,62,3
1655856000,2022-06-22,46,37,56,3
1655942400,2022-06-23,44,39,51,3
1656028800,2022-06-24,41,40,47,3
1656115200,2022-06-25,37,34,38,3
1656201600,2022-06-26,38,33,39,2
1656288000,2022-06-27,40,37,44,3
1656374400,2022-06-28,39,37,40,3
1656460800,2022-06-29,41,36,40,3
1656547200,2022-06-30,50,35,50,3
1656633600,2022-07-01,97,80,100,5
1656720000,2022-07-02,85,70,84,5
1656806400,2022-07-03,93,67,83,4
1656892800,2022-07-04,100,75,88,5
1656979200,2022-07-05,86,76,90,5
1657065600,2022-07-06,83,64,82,5
1657152000,2022-07-07,83,74,83,6
1657238400,2022-07-08,84,76,82,5
1657324800,2022-07-09,67,67,65,4
1657411200,2022-07-10,78,55,65,4
1657497600,2022-07-11,84,69,77,5
1657584000,2022-07-12,86,62,77,5
1657670400,2022-07-13,86,63,75,5
1657756800,2022-07-14,73,63,75,5
1657843200,2022-07-15,73,71,69,5
1657929600,2022-07-16,64,64,64,5
1658016000,2022-07-17,79,64,62,5
1658102400,2022-07-18,87,87,79,7
1658188800,2022-07-19,86,91,79,6
1658275200,2022-07-20,94,94,83,6
1658361600,2022-07-21,90,82,90,6
1658448000,2022-07-22,72,75,75,6
1658534400,2022-07-23,71,64,61,5
1658620800,2022-07-24,66,60,58,4
1658707200,2022-07-25,80,77,66,5
1658793600,2022-07-26,70,66,68,6
1658880000,2022-07-27,68,74,65,7
1658966400,2022-07-28,76,87,70,6
1659052800,2022-07-29,76,89,66,6
1659139200,2022-07-30,74,78,59,5
1659225600,2022-07-31,67,80,56,4
1659312000,2022-08-01,72,97,96,8
1659398400,2022-08-02,74,76,94,8
1659484800,2022-08-03,68,75,96,9
1659571200,2022-08-04,67,80,92,14
1659657600,2022-08-05,64,80,84,12
1659744000,2022-08-06,56,65,76,8
1659830400,2022-08-07,59,57,73,7
1659916800,2022-08-08,68,81,90,10
1660003200,2022-08-09,67,77,90,11
1660089600,2022-08-10,65,76,86,12
1660176000,2022-08-11,69,82,90,10
1660262400,2022-08-12,63,74,86,9
1660348800,2022-08-13,59,75,79,7
1660435200,2022-08-14,57,63,83,7
1660521600,2022-08-15,73,73,87,9
1660608000,2022-08-16,62,77,82,9
1660694400,2022-08-17,60,79,85,8
1660780800,2022-08-18,56,73,76,8
1660867200,2022-08-19,100,83,100,9
1660953600,2022-08-20,79,66,85,6
1661040000,2022-08-21,68,79,75,6
1661126400,2022-08-22,74,64,87,8
1661212800,2022-08-23,69,70,81,8
1661299200,2022-08-24,65,63,77,7
1661385600,2022-08-25,61,72,78,7
1661472000,2022-08-26,70,67,84,7
1661558400,2022-08-27,64,66,84,6
1661644800,2022-08-28,65,64,80,6
1661731200,2022-08-29,78,69,98,8
1661817600,2022-08-30,68,70,89,8
1661904000,2022-08-31,59,66,82,7
1661990400,2022-09-01,68,63,86,7
1662076800,2022-09-02,63,64,80,7
1662163200,2022-09-03,55,59,70,6
1662249600,2022-09-04,60,56,71,5
1662336000,2022-09-05,56,64,77,7
1662422400,2022-09-06,79,76,83,8
1662508800,2022-09-07,85,75,95,8
1662595200,2022-09-08,72,64,83,7
1662681600,2022-09-09,87,92,96,9
1662768000,2022-09-10,77,81,78,7
1662854400,2022-09-11,73,71,71,6
1662940800,2022-09-12,93,87,86,8
1663027200,2022-09-13,98,90,90,7
1663113600,2022-09-14,84,79,89,7
1663200000,2022-09-15,84,92,89,8
1663286400,2022-09-16,74,78,85,7
1663372800,2022-09-17,61,74,73,6
1663459200,2022-09-18,90,64,70,5
1663545600,2022-09-19,98,82,100,8
1663632000,2022-09-20,75,78,93,6
1663718400,2022-09-21,84,80,93,7
1663804800,2022-09-22,78,87,89,7
1663891200,2022-09-23,84,100,88,7
1663977600,2022-09-24,62,82,76,6
1664064000,2022-09-25,78,76,71,5
1664150400,2022-09-26,83,85,86,7
1664236800,2022-09-27,81,79,93,6
1664323200,2022-09-28,85,73,84,7
1664409600,2022-09-29,73,75,80,7
1664496000,2022-09-30,73,76,78,7
1664582400,2022-10-01,62,63,84,7
1664668800,2022-10-02,65,71,84,7
1664755200,2022-10-03,76,64,98,8
1664841600,2022-10-04,84,74,93,8
1664928000,2022-10-05,69,65,94,8
1665014400,2022-10-06,61,73,91,9
1665100800,2022-10-07,74,75,91,8
1665187200,2022-10-08,57,68,80,6
1665273600,2022-10-09,62,65,78,6
1665360000,2022-10-10,71,70,91,8
1665446400,2022-10-11,74,73,91,10
1665532800,2022-10-12,66,64,86,9
1665619200,2022-10-13,96,86,100,10
1665705600,2022-10-14,75,71,92,9
1665792000,2022-10-15,65,100,75,7
1665878400,2022-10-16,61,66,73,6
1665964800,2022-10-17,72,70,86,8
1666051200,2022-10-18,72,68,88,8
1666137600,2022-10-19,66,80,85,8
1666224000,2022-10-20,51,62,83,8
1666310400,2022-10-21,60,68,88,8
1666396800,2022-10-22,61,60,72,6
1666483200,2022-10-23,64,56,71,6
1666569600,2022-10-24,64,61,84,8
1666656000,2022-10-25,67,74,88,8
1666742400,2022-10-26,76,82,96,9
1666828800,2022-10-27,72,82,92,8
1666915200,2022-10-28,62,70,84,9
1667001600,2022-10-29,69,92,84,8
1667088000,2022-10-30,63,77,81,7
1667174400,2022-10-31,63,88,88,9
1667260800,2022-11-01,33,39,33,4
1667347200,2022-11-02,36,52,36,4
1667433600,2022-11-03,34,42,36,4
1667520000,2022-11-04,35,47,36,5
1667606400,2022-11-05,31,44,34,3
1667692800,2022-11-06,31,39,31,3
1667779200,2022-11-07,35,39,38,3
1667865600,2022-11-08,65,52,53,5
1667952000,2022-11-09,88,66,94,6
1668038400,2022-11-10,100,76,100,6
1668124800,2022-11-11,71,64,82,6
1668211200,2022-11-12,78,53,75,5
1668297600,2022-11-13,71,56,68,5
1668384000,2022-11-14,89,67,80,5
1668470400,2022-11-15,56,48,64,5
1668556800,2022-11-16,51,49,62,5
1668643200,2022-11-17,47,43,58,5
1668729600,2022-11-18,41,39,55,4
1668816000,2022-11-19,38,37,47,3
1668902400,2022-11-20,46,45,45,3
1668988800,2022-11-21,48,47,60,4
1669075200,2022-11-22,43,40,56,5
1669161600,2022-11-23,36,40,47,4
1669248000,2022-11-24,39,39,44,3
1669334400,2022-11-25,42,55,42,3
1669420800,2022-11-26,36,41,37,2
1669507200,2022-11-27,38,37,37,3
1669593600,2022-11-28,38,40,44,4
1669680000,2022-11-29,37,37,44,4
1669766400,2022-11-30,38,37,41,4
1669852800,2022-12-01,80,74,96,8
1669939200,2022-12-02,67,85,87,7
1670025600,2022-12-03,60,57,78,6
1670112000,2022-12-04,75,68,81,5
1670198400,2022-12-05,72,71,88,7
1670284800,2022-12-06,74,74,85,7
1670371200,2022-12-07,88,100,86,7
1670457600,2022-12-08,87,93,91,7
1670544000,2022-12-09,74,73,83,7
1670630400,2022-12-10,63,57,68,5
1670716800,2022-12-11,57,52,78,5
1670803200,2022-12-12,77,70,85,7
1670889600,2022-12-13,81,75,100,9
1670976000,2022-12-14,66,68,96,8
1671062400,2022-12-15,72,58,90,8
1671148800,2022-12-16,83,67,95,9
1671235200,2022-12-17,83,64,86,6
1671321600,2022-12-18,70,64,75,5
1671408000,2022-12-19,82,62,86,7
1671494400,2022-12-20,79,74,85,8
1671580800,2022-12-21,71,62,87,7
1671667200,2022-12-22,81,56,86,7
1671753600,2022-12-23,77,56,82,7
1671840000,2022-12-24,55,53,74,5
